SMILES,DrugBank,Name,CAS,Predict_RF_ECFP_reg,Predict_RF_MACCS_reg,Predict_GCN_reg,Predict_GAT_reg,Predict_MPNN_reg,Predict_AttentiveFP_reg,Avg. Prediction,DrugBank,CTD,Pubmed
N[C@@H](CO)C1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O,DB03537,[4-(4-Hydroxy-Benzyl)-2-(2-Hydroxy-1-Methyl-Ethyl)-5-Oxo-Imidazolidin-1-Yl]-Acetic Acid,,4.524019237,4.719207083,4.015645,4.526621,4.069321,4.3905234,4.374222787,,,
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,DB08798,Sulfamoxole,729-99-7,3.845241052,4.847840529,4.453727,4.488363,4.132111,4.4780507,4.374222213,,,
Cc1nc(N)nc2c1CSCC2,DB08194,"4-methyl-7,8-dihydro-5H-thiopyrano[4,3-d]pyrimidin-2-amine",,4.489444973,4.691557599,4.5381913,3.9511533,4.5726657,4.000987,4.373999979,,,
CCCC[C@H](N)C=O,DB03241,1-Amino-1-Carbonyl Pentane,,4.121497617,4.463467815,4.219891,4.5348864,4.5925474,4.311187,4.373912872,,,
N[C@@H](CS[As](=O)(O)O)C(=O)O,DB03352,S-Arsonocysteine,,4.227533813,4.036496799,4.2718987,4.9251623,4.780639,4.000423,4.373692269,,,
CC(/C=C/C=C(C)/C=C/C(=O)O)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)O,DB15201,Norbixin,542-40-5,4.553702828,4.295203925,4.334133,3.9472227,3.8771386,5.232481,4.373313675,,,
CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO,DB14119,Phytosphingosine,554-62-1,4.368737706,4.443378405,4.3766727,4.52487,4.264617,4.2614536,4.373288235,,,
Nc1c2c(nc3c1CCC3)CCCC2,DB13668,Ipidacrine,62732-44-9,4.522594719,4.822393135,4.364832,4.021988,4.316814,4.1908884,4.373251709,,,
O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O,DB12362,Diaminopropanol tetraacetic acid,3148-72-9,4.378579503,4.823132768,4.16144,4.799474,3.9335964,4.141998,4.373036779,,,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DB02789,Pregnenolone,145-13-1,4.19211996,4.434388835,4.0043397,4.402547,5.03342,4.170818,4.372938916,,,
O=C(O)[C@H](Cc1ccccc1)CC(O)(O)C[N+](=O)[O-],DB07484,"(2R)-4,4-dihydroxy-5-nitro-2-(phenylmethyl)pentanoic acid",,4.300239025,4.514958555,4.0277944,4.196843,4.911699,4.2855763,4.372851713,,,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](OC(=O)CCC(=O)O)C[C@]12C,DB08547,PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE,,4.479482027,4.611224629,4.2325954,4.2122326,4.583795,4.1175237,4.372808893,,,
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,DB06774,Capsaicin,404-86-4,4.266209834,4.696585835,4.4379096,4.2120867,4.2461667,4.377292,4.372708445,,,
O=C(O)c1ccc(-c2c(F)cccc2F)cc1,DB06935,"2',6'-DIFLUOROBIPHENYL-4-CARBOXYLIC ACID",,4.458899007,3.82799133,4.665531,4.2928143,4.397137,4.5936995,4.372678689,,,
CNC(=S)NCO,DB13838,Noxytiolin,15599-39-0,4.358422331,4.762015426,3.5608196,3.5051904,5.0575137,4.9917936,4.372625843,,,
C=CS(=O)(=O)Oc1ccccc1,DB08433,phenyl ethenesulfonate,,4.72049816,5.814959239,4.2135286,3.5760295,3.8054733,4.1043196,4.372468067,,,
CC(=O)OC/C=C(C)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,DB12112,Zuretinol acetate,29584-22-3,4.668623085,3.659847335,4.762148,3.9592395,4.428153,4.756117,4.372354653,,,
CSC[C@H](N)C(=O)O,DB02216,S-Methylcysteine,1187-84-4,4.099963779,4.501336971,4.3360095,4.7472835,4.574279,3.975226,4.372349792,,,
NCCCCCC(=O)O,DB00513,Aminocaproic acid,60-32-2,4.589742229,4.334829836,4.508883,4.7152853,4.1317587,3.953576,4.372345844,,,
CO/C=C\[C@H](N)C(=O)O,DB03611,L-2-amino-4-methoxy-cis-but-3-enoic acid,,4.460560197,4.553051976,3.7084599,4.819742,4.4431233,4.2489915,4.372321479,,,
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,DB01288,Fenoterol,13392-18-2,4.347249536,4.470153933,4.5716653,4.8001328,3.866831,4.177847,4.372313262,,,
CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,DB15980,Levocarnitine propionate,20064-19-1,4.247040747,4.567472174,4.6815124,4.1266994,4.3196383,4.291405,4.37229467,,,
C[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)O,DB02032,Epicaptopril,63250-36-2,4.387182898,4.281123967,4.656712,4.2142463,4.3226333,4.371586,4.372247411,,,
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,DB01197,Captopril,62571-86-2,4.387182898,4.281123967,4.656712,4.214246,4.322633,4.371586,4.372247311,,,
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,DB03203,Sphingosine,123-78-4,4.225760019,4.454387871,4.136119,4.567407,4.420064,4.4295187,4.372209432,,,
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,DB02998,Metribolone,965-93-5,4.497947422,4.327663971,4.46877,4.3485208,4.468962,4.12112,4.372164032,,,
O=P(O)(O)Oc1ccc(Cc2ccc(OP(=O)(O)O)cc2)cc1,DB07480,4-PHOSPHONOOXY-PHENYL-METHYL-[4-PHOSPHONOOXY]BENZEN,,5.180791056,4.202935451,4.863023,3.6353388,4.277948,4.0719013,4.371989601,,,
OC[C@H]1O[C@H](O)C[C@@H](O)[C@H]1O,DB04382,2-Deoxy-alpha-D-galactopyranose,14215-77-1,4.589169194,4.437670748,4.1970387,3.7774377,5.382108,3.8472269,4.371775207,,,
Cc1ccc(OCC[P@H](=O)[O-])cc1,DB07103,2-(4-METHYLPHENOXY)ETHYLPHOSPHINATE,,5.076595607,4.05644063,4.9243274,4.092572,4.008654,4.071975,4.371760773,,,
C[C@@H]1C(=O)O[C@@H]2C1[C@@]13O[C@@H]4OC(=O)[C@H](O)[C@@]45[C@H](C(C)(C)C)[C@@H](O)[C@@H](OC1=O)[C@@]35[C@H]2O,DB06747,ginkgolide-M,15291-78-8,4.267003135,3.956446914,5.029099,4.2497272,4.511749,4.215952,4.371662875,,,
FS(F)(F)(F)(F)F,DB11104,Sulfur hexafluoride,2551-62-4,4.165234252,4.135985035,3.9257169,5.981862,4.365461,3.6554613,4.371620081,,,
COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,DB09120,Zucapsaicin,25775-90-0,4.266209834,4.696585835,4.4379096,4.2120867,4.2385583,4.3783226,4.371612145,,,
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,DB00823,Ethynodiol diacetate,297-76-7,4.129799616,4.463776401,4.7158623,4.239662,4.538362,4.142053,4.371585886,,,
COCc1cccc(C[C@H](O)/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCSCCCC(=O)OC)c1,DB16315,Rivenprost,256382-08-8,4.401142455,4.502891003,4.100725,4.343278,4.731829,4.149498,4.371560576,,,
Nc1nc(=O)c2nc(CO)cnc2[nH]1,DB03197,6-Hydroxymethylpterin,712-29-8,4.458970882,4.47893209,4.166691,4.5615964,4.1003456,4.4607525,4.371214745,,,
COC1=C(OC)C(=O)C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C)C1=O,DB05063,Mitoquinone,444890-41-9,4.549194983,4.251476961,4.2194266,4.422515,4.3887453,4.3953447,4.371117257,,,
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,DB13296,Propamidine,104-32-5,4.629166644,4.495883854,4.59719,4.3931003,3.7106595,4.4004602,4.37107675,,,
COC(=O)[C@@H](N)Cc1ccccc1,DB06838,methyl L-phenylalaninate,2577-90-4,4.333578829,4.69707246,3.7117453,4.692918,4.554851,4.2352147,4.370896715,,,
Cc1c(-c2cc(Br)c(O)c(Br)c2)oc2ccc(O)cc2c1=O,DB01838,"6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone",,4.162106051,4.190245605,4.589037,4.796624,4.337292,4.149489,4.370798943,,,
O=NN(CCCl)C(=O)NC1CCCCC1,DB01206,Lomustine,13010-47-4,4.299905813,4.393810902,4.462001,4.536367,4.1918464,4.338957,4.370481353,,,
c1ccc(Cn2ccnc2)cc1,DB04581,1-benzylimidazole,4238-71-5,4.251985239,4.327965949,4.0090895,4.1199083,4.404612,5.107275,4.370139331,,,
Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1,DB08232,"[5-(5-Amino-1H-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-3-biphenylyl]acetic acid",,4.687304918,4.29742068,4.39052,4.1263776,4.0488048,4.6702046,4.370105433,,,
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,DB08979,Fenspiride,5053/6/5,4.367100752,4.465899344,3.866055,4.008065,5.129489,4.3834558,4.370010816,,,
CCOCCOCCOCCOCCOCCOCC,DB06867,"3,6,9,12,15,18-HEXAOXAICOSANE",,4.363469528,4.436204127,4.6117105,3.6625607,4.7175837,4.428267,4.369965926,,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,DB15114,Vamorolone,13209-41-1,4.378778265,4.445348583,4.45211,4.2008777,4.4913483,4.2511463,4.369934858,,,
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,DB14037,Madecassic acid,18449-41-7,4.82646722,4.23597891,3.9767585,4.1516843,4.5028286,4.5256224,4.369889988,,,
N=C(Nc1ccccc1)Nc1ccccc1,DB14191,Diphenylguanidine,102-06-7,4.364179986,4.075683783,3.9871645,3.7492383,3.5233343,6.517422,4.369503811,,,
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,DB09274,Artesunate,88495-63-0,4.654966003,4.702537991,4.4405336,3.8981357,4.2260733,4.2935543,4.369300149,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,DB01406,Danazol,17230-88-5,4.446422517,4.582560955,4.211475,4.342247,4.421371,4.211562,4.369273079,,,
N[C@H](C(=O)O)[C@@H](O)OP(=O)(O)O,DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,,4.587448692,4.061046964,3.8330998,4.948614,4.7650795,4.020012,4.369216826,,,
CCNc1nc(Cl)nc(N[C@](C)(C#N)CC)n1,DB07551,"(2S)-2-{[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino}-2-methylbutanenitrile",,4.978053596,4.497319046,4.4349203,3.816909,4.0566163,4.431185,4.369167207,,,
CCNc1nc(Cl)nc(N[C@@](C)(C#N)CC)n1,DB07552,"(2R)-2-{[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino}-2-methylbutanenitrile",,4.978053596,4.497319046,4.4349203,3.816909,4.0566163,4.431185,4.369167207,,,
O=C(O)[C@]1(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,DB04663,"2-KETO-6-PHOSPHATE-D-GLUCONIC ACID, ALPHA-FURANOSE FORM",,4.979746579,4.568434684,3.8616104,4.115562,4.7849364,3.9029565,4.368874427,,,
O=C1c2ccccc2C(=O)N1CCc1nnn[nH]1,DB07055,"2-[2-(1H-tetrazol-5-yl)ethyl]-1H-isoindole-1,3(2H)-dione",,4.411228455,4.847037546,4.1839914,4.391612,4.010878,4.3680716,4.368803167,,,
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,DB12952,Methylprednisone,91523-05-6,4.722575577,4.359694778,4.369802,4.329152,4.163593,4.267804,4.368770226,,,
CCCCCCCCCCCCOS(=O)(=O)O,DB03967,Dodecyl sulfate,151-41-7,4.83537782,4.534222023,5.098226,3.6897283,3.9741802,4.080552,4.36871439,,,
C=C(C#N)C(=O)OCCCCCCCC,DB15086,Ocrylate,6701-17-3,4.394165385,4.431384031,4.1011634,4.459425,4.7412047,4.084893,4.368705919,,,
CNC(C)CC1CCCC1,DB08999,Cyclopentamine,102-45-4,4.283779558,4.47834751,3.6083264,4.4595532,4.444737,4.93577,4.368418945,,,
O=C(O)CC(=O)N[C@@H](CS)Cc1ccccc1,DB01935,3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid,,4.516272907,4.424797984,4.09015,4.445973,4.3383527,4.394664,4.368368432,,,
O.O.O.O.O.O.O.O.O.O.O.O.O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],DB13322,Hydrotalcite,12304-65-3,3.929208532,4.32823947,4.2896233,6.27191,1.6767635,5.714221,4.368327634,,,
C(=C/[C@H]1CCNC1)\c1cncnc1,DB17065,Simpinicline,753015-44-0,4.37058554,4.09362992,4.7309375,4.1164613,4.3190546,4.5790825,4.368291893,,,
CC[C@@H](c1ccccc1)c1c(O)c2ccc(OC)cc2oc1=O,DB08663,4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE,,4.546557799,4.07832277,4.5092998,4.3381314,4.343251,4.3932867,4.368141578,,,
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,DB12621,ST-101,887603-94-3,4.549963304,4.898480013,4.1849947,4.117769,4.0611715,4.3958797,4.368043036,,,
CC(C)C[C@@H](C(=O)O)n1cc(CN)nn1,DB03244,"(S)-2-[4-(Aminomethyl)-1h-1,2,3-Triazol-1-Yl]-4-Methylpentanoic Acid",,4.405213822,4.588775612,4.0461,4.016941,4.6175327,4.5335064,4.368011589,,,
C[C@H](N)[C@@H](CCCCCC(=O)O)NC(=O)OP(=O)(O)O,DB02927,"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",,4.104800267,3.815709011,4.290213,5.166412,4.274232,4.5559397,4.36788433,,,
O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Mg+2],DB01397,Magnesium salicylate,18917-89-0,4.1276489,4.466380175,4.2538757,4.8041286,4.1797476,4.3753843,4.367860879,,,
O=C(O)[C@@H](c1ccccc1)S(=O)(=O)O,DB01866,RU79256,,4.736830124,4.171583765,4.119354,4.2530746,4.885455,4.040453,4.367791748,,,
Cc1cc2nc[nH]c2cc1C,DB02591,"5,6-Dimethylbenzimidazole",582-60-5,4.572314104,4.656547579,4.2687273,4.1976986,4.538172,3.9719222,4.367563631,,,
N=C(CCC(=O)O)C1=N/C(=C/c2ccc(O)cc2)C(=O)N1CC(=O)O,DB04668,CHROMOPHORE (GLU-TYR-GLY),,4.532180859,4.66603339,4.0860167,4.806141,3.824251,4.2905817,4.367534108,,,
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,DB01024,Mycophenolic acid,24280-93-1,4.273920172,4.381254222,4.7667093,4.2789087,4.2940216,4.2098217,4.367439282,,,
OC[C@H]1ONC[C@@H](O)[C@@H]1O,DB03862,Tetrahydrooxazine,,4.405885603,4.425360856,4.29887,3.9067886,5.111187,4.0548525,4.367157427,,,
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1S[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside,,4.517452302,4.436062166,4.6316943,3.4698327,4.558294,4.588977,4.367052078,,,
COP(=O)(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC,DB03392,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester",,4.143929566,4.330355383,4.399211,3.934966,4.9844365,4.407667,4.366760908,,,
CCCCCCCCCCCCCCCCCC(=O)OC(CO)CO.CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO.CCCCCCCCCCCCCCCCCC(=O)OC[C@H](O)CO.CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[K+].[Na+],DB14149,Glyceryl stearate SE,,4.108015787,4.558823689,3.6635556,4.5412817,4.701164,4.62718,4.366670129,,,
N/C(=N\c1ccc(Cl)cc1)NO,DB04559,N-(Chlorophenyl)-N'-hydroxyguanidine,130974-86-6,4.377266623,4.282675341,3.8788052,3.8745,5.082386,4.7040358,4.366611494,,,
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)C=C[C@@]43C)[C@@H]1CCC2=O,DB01451,1-Androstenedione,571-40-4,4.416296654,4.333044969,4.2137737,4.315339,4.6648283,4.255994,4.366546104,,,
CC[C@@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,DB13105,Resolvin E1,552830-51-0,4.336523737,4.237975909,3.8766227,4.078255,4.530812,5.1385474,4.366456124,,,
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,DB07557,"3,20-Pregnanedione",128-23-4,4.347777823,4.242113345,4.3322077,4.332901,4.701567,4.241888,4.366409145,,,
Nc1ccc2cc3ccc(N)cc3nc2c1,DB01123,Proflavine,92-62-6,4.625787494,4.555697,4.3263044,4.3377595,4.1801944,4.1725607,4.366383916,,,
CC(C)(CO)NCC(O)c1ccccc1,DB15902,Fepradinol,36981-91-6,4.406041154,4.608501974,3.9734197,4.3909183,4.1488,4.6702857,4.366327805,,,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C[131I])[C@H]3CC[C@@]21C,DB13797,Iodocholesterol (131I),42220-21-3,4.241470962,3.867297196,4.386278,4.358247,5.0171733,4.327197,4.366277243,,,
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C(=O)O)C[C@@H]21,DB12193,Ajulemic acid,137945-48-3,4.664754397,4.450179217,4.402156,4.0620747,4.2877026,4.3301783,4.366174202,,,
O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,DB11521,Imidocarb,27885-92-3,4.644156359,4.605708189,4.274244,3.837925,4.2989645,4.534052,4.365841675,,,
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,DB13307,Proscillaridin,466-06-8,4.099096082,4.633015607,4.2317066,4.152434,4.7089148,4.3698497,4.365836131,,,
O=S([O-])O.[Na+],DB14015,Sodium bisulfite,7631-90-5,3.947465608,6.008719629,4.0145984,4.3902054,4.6822166,3.1501896,4.365565873,,,
COc1ccccc1OCC(O)COC(N)=O,DB00423,Methocarbamol,532-03-6,4.544666342,4.649674954,4.0754766,3.9603963,4.6303525,4.330592,4.365193116,,,
O=P(O)(O)C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,DB02393,"D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate",,4.2549551,4.810085756,4.3195825,3.9917128,4.783103,4.0316935,4.365188776,,,
O=C(O)[C@H](Cc1ccccc1)C[N+](=O)[O-],DB06924,(2R)-2-benzyl-3-nitropropanoic acid,,4.320598305,4.510869767,4.0785637,4.3045597,4.690201,4.28606,4.365142079,,,
Clc1cccc(Cl)c1NC1=NCCN1,DB00575,Clonidine,4205-90-7,4.667092796,4.821536332,4.6013813,4.085992,3.8175447,4.1965466,4.365015621,,,
CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O.[99Tc],DB09164,Technetium Tc-99m disofenin,,4.457309488,4.792243908,4.383721,4.334441,3.7245994,4.497598,4.364985466,,,
C[C@@]1(C(=O)O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O1,DB04386,"4,6-O-(1-Carboxyethylidene)-Beta-D-Glucose",,4.442199453,4.165956689,4.1680675,4.0249085,5.373655,4.0141473,4.364822407,,,
C[C@]1(C(=O)O)OC[C@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O1,DB04597,"[4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-MANNOSE]",,4.442199453,4.165956689,4.168067,4.024909,5.373655,4.0141473,4.364822407,,,
CCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,DB14705,Ceramide AP,212070-45-6,4.273000362,4.153118585,4.1522727,4.4889956,5.118919,4.002412,4.364786374,,,
N[C@@H](CC(=O)OCC(=O)O)C(=O)O,DB03522,Aspartic Acid-4-Carboxymethyl Ester,,4.31330356,4.239600459,4.3522687,4.9017963,4.39255,3.9886336,4.364692103,,,
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,DB05423,ORG-34517,189035-07-2,4.494670109,4.47688789,4.7604513,4.0214267,4.191957,4.2420874,4.364580067,,,
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,DB13773,Sulfamethoxypyridazine,80-35-3,4.392618142,4.695749581,4.1322494,4.225709,4.4474745,4.2925763,4.364396154,,,
C[C@H](N)[C@H](O)c1cccc(O)c1,DB00610,Metaraminol,54-49-9,4.256358535,4.467975034,4.3831,5.1630754,3.6484835,4.267022,4.364335745,,,
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,DB13717,Phenothrin,26002-80-2,4.834722473,4.16310461,4.0465817,4.183585,4.54889,4.408968,4.364308631,,,
CCCCCc1cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c1,DB14734,Cannabigerol,25654-31-3,4.591396691,4.174819392,4.950602,4.070927,4.218234,4.17976,4.364289847,,,
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,DB01744,Camphor,464-49-3,4.685228985,4.096500106,4.808631,4.500286,4.324842,3.7701328,4.364270148,,,
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,DB11345,(S)-camphor,464-48-2,4.685228985,4.096500106,4.808631,4.500286,4.324842,3.7701328,4.364270148,,,
C[C@@H]1C(=O)O[C@H]2C[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@@]34[C@H](C(C)(C)C)[C@H]5O)[C@]21O,DB06746,ginkgolide-J,107438-79-9,4.459270945,4.083456422,4.867361,4.3255405,4.4363127,4.0133133,4.364209144,,,
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,DB11989,Benznidazole,22994-85-0,4.367458576,4.699238022,4.09042,4.248529,4.400932,4.3781424,4.36412,,,
CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Ca+2],DB13800,Calcium levulinate,591-64-0,4.06671154,5.246966991,3.4469519,4.5053363,4.402929,4.5157995,4.364115872,,,
N[C@@H](CS[As](O)O)C(=O)O,DB03289,Thiarsa Dihydroxy Cysteine,,4.335558637,4.377630975,3.8786197,4.7780375,4.7476444,4.0653763,4.363811252,,,
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,DB00555,Lamotrigine,84057-84-1,4.409270679,4.684895126,4.2239323,4.7850113,3.3912263,4.6880903,4.363737668,,,
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,DB00720,Clodronic acid,10596-23-3,4.627183433,4.051219936,6.0581713,3.7702832,4.1682057,3.5064301,4.363582278,,,
C[C@@H](O)[C@H](N)C(=O)O,DB00156,Threonine,72-19-5,4.406300709,4.468430556,4.112479,4.959658,4.3586774,3.8755965,4.363523694,,,
C[C@@H](O)[C@@H](N)C(=O)O,DB03700,D-Threonine,632-20-2,4.406300709,4.468430556,4.112479,4.959658,4.3586774,3.8755965,4.363523694,,,
C[C@H](O)[C@@H](N)Cc1ccccc1,DB08428,3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL,,4.234995543,4.539710153,4.009127,4.784755,4.0845504,4.527871,4.363501516,,,
Cc1ncsc1CCCl,DB06470,Clomethiazole,533-45-9,4.787143224,4.83809231,4.8780427,3.73105,4.404283,3.5409677,4.363263156,,,
COc1ccc(OC)c(CC(C)N)c1,DB01465,"2,5-Dimethoxyamphetamine",2801-68-5,4.386814006,4.546615087,3.9111662,4.536267,4.488542,4.30894,4.363057382,,,
Cc1cccc(-n2cnc3cc(N)ccc32)c1,DB07972,1-(3-METHYLPHENYL)-1H-BENZIMIDAZOL-5-AMINE,,4.418359703,4.522636939,4.256289,4.1813045,4.455918,4.340031,4.36242319,,,
CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,DB13857,Demegestone,10116-22-0,4.540383766,4.401614464,4.344415,4.2940288,4.3459005,4.247835,4.362362922,,,
N[C@@H](CCCCC(=O)O)C(=O)O,DB03134,L-2-aminopimelic acid,26630-55-7,4.249322859,4.413516686,4.1042714,5.0243073,4.369132,4.013365,4.362319207,,,
O=C(O)CC[C@H](O)Nc1ccc(N2C(=O)CCC2=O)cc1,DB08378,"4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID",,4.371142793,4.560087354,3.9973073,4.34683,4.560054,4.3380704,4.362248641,,,
CCCCCCOC(=O)CCC(=O)CN,DB06261,Hexaminolevulinate,140898-97-1,4.282952229,4.376649458,4.6652517,4.3754845,4.4524856,4.020278,4.362183581,,,
OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)CO[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,DB03870,"Ara-Alpha(1,3)-Xyl",,4.491038443,4.599795681,4.427763,3.6601813,4.701344,4.2924995,4.362103654,,,
C[C@H](N)Cc1cccc(O)c1,DB13703,Gepefrine,18840-47-6,4.164119761,4.511264102,4.176329,4.6807194,4.354308,4.285597,4.362056211,,,
CSCCC(N)C(=O)O,DB13972,Racemethionine,59-51-8,4.109556663,4.571464634,3.963409,4.714915,4.545538,4.2654934,4.36172945,,,
CN[C@@H](C)[C@@H](O)c1ccccc1,DB00852,Pseudoephedrine,90-82-4,4.358982593,4.515135099,4.1183443,4.001214,4.5603733,4.616031,4.361680049,,,
CN[C@@H](C)[C@H](O)c1ccccc1,DB01364,Ephedrine,299-42-3,4.358982593,4.515135099,4.1183443,4.001214,4.5603733,4.616031,4.361680049,,,
CN[C@H](C)[C@@H](O)c1ccccc1,DB14752,Racephedrine,90-81-3,4.358982593,4.515135099,4.1183443,4.001214,4.5603733,4.616031,4.361680049,,,
